SRR6743920	SRR6743924	SRR6743927	SRR6743930	SRR6743933	SRR6743936	SRR6743938	SRR6743943	SRR6743949	SRR6743950	SRR6743960	SRR6743965	SRR6743966	SRR6743967	SRR6743968	SRR6743971	SRR6743974	SRR6743975	SRR6743977	SRR6743984	SRR6743990	SRR6743993	SRR6743995	SRR6744018	SRR6744021	SRR6744029	SRR6744030	SRR6744032	SRR6744035	SRR6744038	SRR6744047	SRR6744055	SRR6744056	SRR6744057	SRR6744058	SRR6744059	SRR6744060	SRR6744074	SRR6744075	SRR6744086	SRR6744087	SRR6744092	SRR6744094	SRR6744095	SRR6744097	SRR6744099	SRR6744101	SRR6744105	SRR6744107	SRR6744108	SRR6744114	SRR6744116	SRR6744121	SRR6744122	SRR6744125	SRR6744126	SRR6744133	SRR6744134	SRR6744139	SRR6744141	SRR6744142	SRR6744144	SRR6744151	SRR6744152	SRR6744156	SRR6744157	SRR6744164	SRR6744166	SRR6744169	SRR6744170	SRR6744172	SRR6744173	SRR6744176	SRR6744188	SRR6744192	SRR6744196	SRR6744200	SRR6744207	SRR6744208	SRR6744209	SRR6744218	SRR6744219	SRR6744231	SRR6744232	SRR6744238	SRR6744240	SRR6744246	SRR6744248	SRR6744250	SRR6744254	SRR6744257	SRR6744260	SRR6744261	SRR6744262	SRR6744265	SRR6744270	SRR6744279	SRR6744282	SRR6744288	SRR6744291	SRR6744295	SRR6744297	SRR6744303	SRR6744304	SRR6744305	SRR6744308	SRR6744313	SRR6744322	SRR6744326	SRR6744329	SRR6744331	SRR6744335	SRR6744338	SRR6744339	SRR6744342	SRR6744343	SRR6744356	SRR6744360	SRR6744365	SRR6744366	SRR6744367	SRR6744370	SRR6744371	SRR6744376	SRR6744378	SRR6744381	SRR6744391	SRR6744393	SRR6744401	SRR6744403	SRR6744405	SRR6744415	SRR6744421	SRR6744422	SRR6744423	SRR6744429	SRR6744431	SRR6744432	SRR6744434	SRR6744441	SRR6744443	SRR6744444	SRR6744445	SRR6744448	SRR6744454	SRR6744455	SRR6744458	SRR6744460	SRR6744461	SRR6744465	SRR6744470	SRR6744471	SRR6744476	SRR6744477	SRR6744480	SRR6744482	SRR6744485	SRR6744487	SRR6744488	SRR6744497	SRR6744499	SRR6744501	SRR6744507	SRR6744517	SRR6744518	SRR6744519	SRR6744521	SRR6744523	SRR6744535	SRR6744539	SRR6744546	SRR6744547	SRR6744553	SRR6744562	SRR6744563	SRR6744564	SRR6744565	SRR6744567	SRR6744571	SRR6744574	SRR6744576	SRR6744581	SRR6744593	SRR6744599	SRR6744600	SRR6744603	SRR6744606	SRR6744609	SRR6744611	SRR6744613	SRR6744619	SRR6744620	SRR6744623	SRR6744629	SRR6744630	SRR6744632	SRR6744635	SRR6744638	SRR6744639	SRR6744649	SRR6744653	SRR6744658	SRR6744665	SRR6744667	SRR6744673	SRR6744674	SRR6744680	SRR6744684	SRR6744685	SRR6744689	SRR6744695	SRR6744696	SRR6744701	SRR6744702	SRR6744705	SRR6744707	SRR6744710	SRR6744713	SRR6744718	SRR6744723	SRR6744726	SRR6744729	SRR6744735	SRR6744739	SRR6744745	SRR6744747	SRR6744749	SRR6744756	SRR6744758	SRR6744759	SRR6744760	SRR6744766	SRR6744770	SRR6744777	SRR6744778	SRR6744780	SRR6744783	SRR6744790	SRR6744793	SRR6744794	SRR6744796	SRR6744800	SRR6744803	SRR6744804	SRR6744805	SRR6744809	SRR6744815	SRR6744819	SRR6744826	SRR6744829	SRR6744832	SRR6744833	SRR6744842	SRR6744858	SRR6744859	SRR6744860	SRR6744862	SRR6744866	SRR6744875	SRR6744877	SRR6744878	SRR6744883	SRR6744884	SRR6744894	SRR6744896	SRR6744897	SRR6744898	SRR6744901	SRR6744902	SRR6744914	SRR6744916	SRR6744917	SRR6744918	SRR6744925	SRR6744926	SRR6744928	SRR6744930	SRR6744931	SRR6744940	SRR6744941	SRR6744945	SRR6744955	SRR6744962	SRR6744971	SRR6744972	SRR6744973	SRR6744976	SRR6744977	SRR6744980	SRR6744981	SRR6744985	SRR6744991	SRR6744992	SRR6744998	SRR6744999	SRR6745001	SRR6745004
K10108	87486	668495	611028	4693	98460	34673	32320	1529	266311	56477	283391	242159	884269	10764	50377	4889	76322	144513	55863	190275	267970	201472	102880	279946	419493	2115	223435	536560	40691	219289	242404	167276	38988	182824	459555	120638	592593	106155	189971	233655	152296	104364	193273	382837	77637	785182	24695	534832	67924	183401	126994	74067	135992	795	70515	20903	202131	123300	438	188919	267755	509976	107028	207668	671273	83114	1587671	129404	143799	208490	608623	939916	253390	70055	130441	192594	1822	359634	38246	185642	2980	2066	613487	404595	267750	89087	341205	220236	67083	130676	458588	5788	219146	28217	636207	506403	373898	147371	275148	115673	164044	10974	91671	10649	517266	317141	105748	34608	14281	87844	525808	239679	128437	73760	18603	307561	94498	56362	197571	39370	48406	21698	342494	26933	36060	48783	218672	713	198849	190372	37452	37671	520047	539135	446435	559250	370602	18611	234599	85794	271798	59056	322183	301469	46140	134000	130590	319615	221515	197368	410470	39314	319672	34800	79654	720	133453	229929	37695	4374	352491	83053	350520	323356	483199	8485	313113	724049	185819	204519	95130	87065	263407	77086	50437	530518	274243	1515	177170	257381	3489	233067	254499	721468	116952	11310	142135	38558	190695	144741	24940	515780	13644	129435	1364	114624	11864	24419	158789	103703	139967	215189	142811	140661	142022	99288	650440	311087	116713	68387	883	196639	174992	322939	16546	173137	382312	113190	128043	11650	207661	346660	44531	165160	56662	243318	32875	66853	43321	4061	307173	60387	65468	157595	153429	129314	280651	1546	85001	354341	979383	263360	289541	182223	330292	104056	33838	364599	62534	312661	128626	158515	93784	184351	89589	460317	119229	199820	135878	617	49784	386405	320212	782943	103455	29913	5666	203054	821242	61298	79629	109601	86516	241750	161780	573446	237822	309168	278923	104667	142579	2759	8211	120076	336696	346424	135144	417681	925771	272211	564595	209653	18179	354313	664730	32436	280294
K10109	98734	115295	237186	4380	114736	5201	37723	564	316032	30440	286889	230510	229593	6140	27688	336	61768	135550	27692	173993	57031	97588	83600	311124	520449	2070	45480	216392	12671	38395	67059	44374	42072	69407	397521	84420	170889	16842	107508	140391	93927	87976	63463	84105	11743	645596	30035	207254	71715	98812	56420	75108	83753	286	49870	24979	121424	79887	268	134061	269144	116846	102006	101677	178635	44975	426330	55838	53759	179609	59938	236071	110021	18718	118169	195508	1284	181902	15656	184986	3661	2110	698439	317995	108311	18001	73098	218758	57552	20716	67095	2617	48695	29754	535939	141069	113832	52121	229238	69228	76490	3974	80283	6503	108070	184271	99693	21285	10312	47583	148172	207544	58379	39570	15061	134238	85435	30481	207153	34968	34187	20031	45699	30343	13771	55454	182384	222	117533	44073	19785	32867	112408	107097	147256	122210	48215	16303	53452	8890	124159	37478	96332	108512	30041	75178	113687	126600	207541	102287	138110	28793	219163	32290	56338	655	104156	263983	21005	778	89123	79272	515368	263918	197514	3567	69130	270995	43398	169347	55418	77864	213596	53208	9316	642525	260288	1544	164416	59184	3220	132374	256567	852644	25486	4907	45710	29119	91875	84034	25407	89246	7800	124612	1015	21379	5769	15547	127473	63537	60563	46817	209538	35496	74418	78287	359706	84934	25718	50861	393	47485	102839	168534	16669	107716	40905	66178	119746	11451	202823	230888	24902	99698	54051	258414	36089	38288	28361	4009	319775	49920	39703	126729	139073	62694	105640	1658	84662	381908	517999	69348	302020	50365	77067	111616	20999	169087	18034	148183	109090	38226	51238	27642	53735	307517	102329	50206	24287	301	12115	175764	359138	120457	123263	38263	2791	193227	169716	53610	66373	39220	87847	183777	209685	153893	37022	204667	74082	95842	125769	2422	6588	99223	117135	60702	66072	91265	278824	167343	258481	81307	20095	148901	331195	13264	70458
K10110	61277	81932	140460	2380	66200	4442	23010	421	171663	16147	109247	100027	117673	4182	19618	241	38623	67135	20046	86092	22434	50635	43036	120151	304266	895	31281	134274	7497	26689	44718	35601	26243	37749	188946	48193	115743	12018	68370	78566	55444	51735	42785	53174	10316	305215	20808	122417	29102	59528	38715	40400	46931	152	33558	15604	75339	22132	165	72220	142869	95774	54536	53070	108592	28134	281914	34040	37128	71528	50008	174064	58276	12678	62005	130969	627	120264	11654	72319	2442	1483	361027	199590	63522	15126	49647	117029	31139	10586	68748	1672	31022	21342	257865	89166	71661	37920	94374	42532	47047	1674	40112	4770	72593	91415	50207	14847	6066	27505	65150	106251	37973	24310	8390	68149	39531	17242	122752	25712	15241	10546	40326	16449	7944	33130	101723	186	62869	32501	15143	23004	50680	86494	67172	78329	48965	8204	33627	5436	61003	26058	57742	50866	13728	38584	70454	95857	120144	62357	82675	15942	122576	16527	32903	421	49456	144447	14016	565	42843	44685	268241	116139	130395	2154	41803	165829	26775	93034	30088	23331	112629	28307	7045	342281	150495	1000	105568	23607	2063	74864	125955	423767	17733	2655	30417	14466	51089	50432	14213	55456	4233	57184	661	12440	3961	11533	63228	38900	41560	30655	131638	22547	46964	40107	186666	68456	18812	21979	267	37657	45585	89902	9732	50292	62711	32411	40454	8491	106264	121780	13287	54842	26202	93001	22496	21469	17475	2615	153454	26385	24918	75994	64172	39354	64288	1027	52875	181836	312357	35468	138143	28979	56305	74049	11152	93969	11102	86098	43680	27428	33264	19639	30332	129838	46557	32626	17981	172	10905	91811	164481	66898	63080	24295	1806	78936	121948	32196	40020	24165	54413	95447	101613	103845	22022	107294	45294	58152	69948	1565	3486	52342	71882	31479	25419	60854	184757	102018	157139	57685	12415	85507	187142	7082	40881
K10112	58052	6636	63097	2152	47984	638	23981	191	99316	47683	148153	120800	44966	3492	27706	395	34798	84652	24938	138839	19366	125157	38400	120503	243499	527	22237	43302	494	17422	5279	6029	21091	28796	284243	66285	72075	6632	112195	41004	87608	52255	22725	12428	15325	319256	12398	47236	45139	58119	12347	50402	86254	73	30222	15600	130020	55639	172	130411	155594	23109	69255	30503	14233	40403	28052	22280	18427	123529	5479	63303	43158	3642	80257	84057	895	61316	12278	108915	2154	1081	263322	113780	24855	495	15796	121249	49809	3096	13265	3050	11084	17566	274865	20410	48060	14852	168692	32631	125116	922	71275	4605	7133	100142	65273	16297	5436	43962	79163	102283	8239	43530	13473	218760	66447	24358	85199	28950	19397	14688	6454	13464	5408	31768	88818	102	127812	6239	17800	24638	22976	15715	40027	15720	8394	11566	15335	3935	60715	9749	22364	37260	36002	62156	63383	49982	80380	29681	34093	22091	159960	19444	53695	277	62030	104389	21519	540	16489	38814	150577	191538	41732	1194	3240	72512	11480	47304	56417	42745	123632	42183	5073	212052	167431	739	72356	10555	781	176765	119135	300955	74606	2131	11639	19008	107071	68926	15391	6114	5874	86036	432	4959	2019	12877	103450	23231	27219	2605	67956	6472	80431	55041	144388	27540	17207	45700	212	17234	133836	54496	10635	85442	21011	60794	66751	5736	136641	66104	21107	82741	32920	133142	22034	31864	22657	2677	151388	34038	31454	69127	99965	45830	217035	932	47004	162179	100304	7162	130799	6749	18132	41430	19959	53486	6218	23854	84623	17409	44903	2548	23275	108442	61336	14691	5875	184	1977	74838	203618	4626	46717	20921	1364	74456	8471	30866	50019	11326	48407	115705	92960	36962	5128	190150	23053	49296	82152	1146	5837	76428	8442	5488	83407	20323	74837	41960	137390	25521	11092	52740	100576	4188	11030
K10117	380	111352	51002	176	64	19583	212	346	130	421	201	675	184930	244	11	773	103	702	169	332	59472	1904	2472	180	947	453	69099	66163	8632	47783	59453	72900	76	17292	340	4147	100711	16956	1914	57394	410	1262	35292	117210	29363	3858	162	78051	49	20714	52701	89	114	125	622	91	683	28	18	1544	5050	73655	145	34058	159769	1438	381069	32451	36578	767	146408	143905	16657	12997	5843	356	124	114707	84	1155	2	23	13	29994	32369	22067	90590	21	473	37635	72752	270	23711	283	18851	88013	60229	22609	207	12383	957	2909	183	306	106901	12598	9	223	2152	520	21247	250	38292	111	1557	551	2267	257	10877	441	2861	95	103390	949	3948	69	475	106	1913	27375	259	153	78896	256824	41944	395466	136188	64	44328	8467	48456	6052	131304	68782	2317	150	674	108720	6818	35945	67322	0	14006	31	803	7	1708	2486	459	1469	94941	4472	886	446	52788	1562	51243	205413	31987	34125	6318	321	12700	1538	19853	4444	1628	0	862	37163	23	4467	446	5807	369819	1858	63671	128	1389	280	769	93750	332	13	60	42560	1485	257	1253	5089	16113	48664	749	27905	2823	8203	118493	115169	50793	3055	112	118089	2657	17720	48	1419	135129	631	216	104	244	25248	635	2497	90	37	107	680	185	2	78	807	97	898	578	27	2336	15	3059	2449	198378	58710	10696	59208	82682	25	284	33422	30576	54887	9898	59143	1324	26350	13475	31526	1524	36096	24141	200	38433	34282	41	204127	214	22	768	11367	124268	196	10	27617	88	9109	450	110288	44362	204	73891	155	296	105	325	4467	48772	70658	1697	63704	208578	14832	91095	39074	458	47771	110917	5740	53701
K10118	16	99	0	3	0	44	0	0	0	0	2	4	0	0	0	4	0	0	0	0	0	3	0	3	4	0	310	4127	0	687	0	1531	0	329	0	0	2112	96	0	0	0	0	402	1231	2226	0	0	3	0	11	0	0	4	0	0	0	5	0	2	0	0	674	0	0	1365	0	0	0	0	0	62	0	10	0	0	0	0	0	0	0	0	0	0	0	0	4	3937	0	0	0	3913	0	4	0	0	0	500	106	12	0	0	0	0	0	1551	4	0	4	0	6	1245	0	0	0	0	0	0	0	5	0	0	0	635	4	0	0	0	0	0	122	0	2	0	3118	2	0	0	0	7	461	7	0	0	58	0	2	4	2496	5	2198	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	905	356	0	5	0	0	0	0	0	0	0	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	3	7	202	0	0	219	0	0	89	1845	22	3	0	72	0	92	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	280	28	58	254	0	0	0	0	0	0	1376	0	0	605	0	12	1001	227	0	20	0	0	223	5	0	2	373	0	0	0	1220	0	57	0	165	0	5	6653	3	0	0	3	5	0	0	0	128	26	2	819	0	5	14	5595	0	0
K10119	11	97	0	6	0	27	0	0	0	2	0	3	0	0	0	4	0	0	0	0	0	6	0	3	0	2	349	4360	0	836	0	1615	0	421	0	0	2438	134	0	0	0	0	437	832	2307	0	0	2	0	10	0	0	5	0	2	0	3	0	0	0	0	648	0	0	1296	0	2	0	0	0	78	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3932	0	0	0	4406	3	7	3	0	0	540	141	5	0	0	0	0	0	1547	3	0	0	0	7	977	0	0	0	0	0	0	0	10	0	0	0	774	5	0	0	0	0	0	77	0	2	0	2598	5	0	0	0	10	494	3	0	2	60	0	3	0	2483	4	1806	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	842	375	0	5	0	0	2	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	4	143	0	0	183	0	0	107	1735	29	2	0	115	0	146	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	240	39	58	208	0	0	0	3	0	0	1766	0	0	642	0	11	1222	298	3	33	0	0	147	3	0	0	338	0	0	0	1186	0	44	6	145	0	2	5663	5	0	2	9	3	0	0	0	114	39	0	551	0	5	6	4959	0	0
K10200	9	0	11	2	0	48	0	10	0	0	0	0	857	0	0	0	2	3	0	5	7	0	14	7	2	0	217	1204	2	235	0	28	0	660	2	0	1601	68	0	238	2	0	970	13	558	0	0	2	0	613	4148	0	0	0	0	3	15	0	0	0	0	12471	0	0	0	0	9738	3684	2299	14	194	270	0	0	0	0	0	982	0	0	0	0	0	232	10442	0	1478	0	3	37	0	0	0	0	0	999	490	832	7	0	0	3	15	0	568	4	0	0	4	6	372	0	0	3	0	0	0	0	101	10	9	0	671	38	5	0	7	0	0	1383	0	0	0	0	5	471	1013	0	151	36	259	1988	940	124	0	4	10	376	4	510	59	0	0	0	0	0	7	0	0	0	3	25	0	0	6600	0	5	19354	1878	1173	0	0	2	0	8	2	15	0	2	739	0	2	0	2	0	0	77	0	0	3	10	0	0	0	0	27	0	0	0	5	147	0	0	299	2	0	1098	11317	1585	2	0	61	0	2931	0	0	4350	0	0	0	0	153	0	4	0	0	0	0	0	0	0	25	4	0	9	0	0	0	5	10	0	84	98	0	5	0	0	0	0	0	0	645	23	12	8	3	42	57	1918	0	2849	72	0	0	0	0	13	2021	0	0	0	597	0	61	3	2	0	0	392	0	6	5	3	0	0	17	0	1151	160	0	875	44	14	6	3016	24	0
K10206	16	2486	4914	7	0	42	143	3	1437	0	6	1266	1922	3	3	100	0	84	0	4	3	2	0	4	5	4	2609	3762	13	4716	594	1183	0	1551	2	0	5152	252	0	1196	3	2	1194	1264	879	3	3	1771	2	3337	196	0	7	0	0	0	9	0	0	0	0	4709	14	4677	1735	0	4672	0	1678	8	2494	3539	9	818	0	0	0	2346	2	58	0	9	0	1667	1413	430	1789	0	193	1450	1426	4	1128	7	8812	1299	2555	1931	9	1484	0	14	5	0	2704	15	244	0	19	8	4679	2	6	0	0	0	0	3	4164	168	397	9	1662	6	70	0	2	0	7	2218	2	0	2037	1932	6	2162	1186	0	2801	146	696	3	2616	5210	0	3	0	2307	3255	2107	1289	0	2	2	3	2	2	1949	0	0	236	1450	2	6	0	0	2084	4144	2478	1748	3	2	398	4	702	3	16	0	18	467	0	0	2211	3	0	3	402	0	3	0	1884	1117	0	0	3	688	0	0	0	9	1435	2003	0	759	0	9	1248	3008	1970	91	0	181	6	3013	0	5	801	3	3	0	0	2	3	8	3	2	0	0	0	0	9	3	0	0	12	0	7	0	0	10	3240	565	2987	921	1227	0	0	2350	12	1745	4	2639	12	559	998	2915	44	2379	1507	0	181	2	0	1128	3	34	44	1039	3	5	0	279	9	1063	3	3107	0	3	1617	4	6	5	0	7	1737	1952	18	1649	1829	2	4022	3820	24	2786	3277	2	8
K10218	0	0	0	53	0	25	0	4	0	465	0	13	0	225	1177	0	0	0	2390	32	2	628	15	0	571	0	0	26	2	19	0	15	5	7	0	2345	0	9	7787	0	7550	1217	0	0	0	4084	14	0	0	0	5	23	2890	0	0	0	4813	57	4	3513	1634	9	0	0	0	4630	0	17	0	2	2	0	14	0	3543	0	0	11	703	11	0	0	0	2	0	0	0	0	0	0	14	142	34	0	0	0	0	0	0	0	2431	5	2	219	10	0	7	600	0	502	0	0	2	2003	1092	4722	2522	289	0	2	494	3	0	5	15	3	1574	0	3661	15	1822	5	0	0	2	0	0	0	10	3	0	0	0	0	603	930	7	3	6	0	0	351	4060	0	931	0	1267	0	528	0	0	5	0	0	0	0	0	0	0	0	2377	2	25	2504	4	0	21	0	1933	0	0	18066	0	0	2	0	5	0	5305	2540	6	2	136	0	10	0	0	411	0	0	25	2	0	0	8269	1857	0	0	2	3	0	0	2409	4	0	4993	2	1861	0	0	3	0	906	2845	0	0	0	3361	919	4	0	718	1181	466	0	11	2080	5	6	0	0	7	2	10	0	2	274	0	40	0	11375	0	1690	0	22	0	0	0	6	0	0	0	0	9	55	0	0	0	0	0	0	0	0	63	0	0	7	3990	7	0	0	4	146	20252	0	4	10530	0	657	5	0	3	8	3	2	25	4
K10231	0	5	1261	3	0	0	0	0	5	0	0	0	52	0	0	0	0	0	0	11	5	0	11	0	2	0	55	1683	0	7	398	39	0	14	0	0	161	15	0	65	0	0	62	3	27	0	4	196	0	0	4	2	0	2	0	0	5	0	0	0	0	31	0	0	913	0	2040	2156	18	0	38	10	335	4	0	0	0	440	0	12	0	0	0	0	24	0	24	0	0	2	31	2	31	0	0	35	20	6	0	6	0	9	5	2	1310	0	0	0	15	0	3	0	0	0	0	0	0	0	38	0	32	0	14	221	90	0	28	0	0	35	0	0	252	64	2	21	0	2	4	2	12	12	0	5	0	0	0	66	0	41	82	0	0	0	0	0	0	0	0	31	0	10	19	0	1104	0	1130	40	22	421	2	0	0	0	71	0	4	0	0	12	0	0	0	0	0	0	11	0	0	0	0	24	0	0	0	64	0	0	0	0	41	484	0	3	0	0	0	50	680	0	0	8	0	684	0	0	396	0	0	0	0	377	0	3	0	0	4	0	0	0	7	0	0	0	0	0	0	0	5	0	698	99	0	139	249	0	0	1007	2	28	0	11	5	743	7	634	11	20	7	0	271	151	0	20	0	0	0	97	1546	0	0	43	2	0	6	510	4	0	9	0	0	2	0	0	3699	0	0	90	689	0	6	4	0	19	46	70	23
K10243	159	170112	76154	121	61	8759	208	232	357	48	194	1301	91119	230	2	589	104	612	71	592	44563	64	3580	149	107	320	44633	62684	9637	45595	48840	37499	61	16411	457	3	28326	10895	4	29102	47	13	26472	61316	4842	5648	145	58937	29	24486	34066	66	44	248	206	39	124	2	9	56	0	76767	124	26886	104320	14	309102	50684	63186	525	105369	79616	23409	10642	0	390	183	59311	32	1458	2	20	2	30343	30953	18468	30403	9	732	23976	54584	180	24410	177	36402	76761	31549	21971	56	11578	0	1573	237	485	87880	19665	2	26	2566	415	7494	462	14898	47	39	35	175	51	8262	550	2146	83	51706	2207	5709	115	857	83	27	32504	121	76	95473	119832	56283	103631	164414	178	36899	4836	47209	11435	66751	75764	0	77	1599	50659	7113	11794	55520	0	140	44	147	7	131	5272	61	1427	72005	4661	1896	302	75372	4950	122391	94994	27095	18770	5976	153	24069	198	7356	3584	2122	0	313	24385	14	2	588	8931	36159	1894	21278	79	73	23	343	88170	333	9	50	31565	1826	24	2035	9226	18275	50954	1380	21252	115	120	84725	44696	21395	2766	89	38667	3279	30486	41	34	70747	6	170	123	254	28677	278	113	103	11	256	2	24	2	138	93	64	0	548	39	313	0	3061	3230	169861	34256	8213	43432	61709	28	34	49599	17293	50277	16	29295	483	34525	3652	47526	1044	27022	15353	50	24820	22604	24	89545	134	22	597	4005	148538	137	15	10122	124	9665	237	106398	37540	75	13009	87	299	162	37	160	118719	102377	269	66403	176920	16495	66265	30484	433	44906	41982	5004	31460
K10254	20	44	247	148	12	141	5	26	18847	3439	26	41	631	277	2006	142	3	0	2664	72	5238	5238	122	307	2564	12	46	675	12	112	364	627	31	101	0	13506	2940	500	7568	270	9583	7826	724	2644	309	10036	17	1455	87	71	934	194	2978	165	10	0	10207	3965	11	14619	10678	877	605	2169	6304	4419	11821	1255	0	4083	673	331	2132	981	7558	2	4	376	880	232	8	28	10990	324	3625	143	286	1964	0	267	1101	186	271	16	66	164	276	170	5453	757	7847	103	16	345	394	177	27	1049	115	3078	473	3677	598	5696	1393	17183	10181	13235	740	8	564	96	317	484	102	107	8171	7	12553	75	2635	160	3921	4050	359	3545	97	338	637	256	1001	1244	682	56	5708	5179	22	3772	39	736	357	2988	15739	51	3638	2	4257	84	2015	34	27	32	10087	306	3574	66	62	918	1129	199	3063	1527	42	4558	1723	9056	72	33	10855	6170	576	15643	150	1342	84	270	1399	694	9783	5305	8	1332	470	39	16	301	203	1119	1134	13	400	121	50	439	6840	10898	544	3324	675	1363	3	2796	6390	560	736	7229	2791	6820	1441	35	1127	1571	2701	7329	18	940	88	3863	3916	25	159	5665	3878	5591	1588	1889	14099	18	71	1372	1712	152	123	159	378	266	2631	505	120	166	8898	507	4763	349	288	142	1130	71	1350	5	1302	11880	146	2961	5637	11	6	1668	306	596	120	541	312	2511	10	2598	16	16358	281	0	102	15	961	13689	261	128	12249	524	20471	47	568	1094	90	1725	674	993	4299
K10355	0	2	0	0	127	1889	0	21	0	362	0	0	0	0	0	285416	0	0	68	591	337	0	9	0	0	13	0	0	0	0	0	34636	0	0	51	169	3	8	0	0	0	0	0	0	0	0	0	0	21518	0	19	0	1697	4203	692	0	5	28	0	16637	0	0	12	0	0	5	0	7	0	0	0	0	0	0	3	0	0	22	0	11	4	0	0	0	0	0	242	2	0	0	34	0	0	4	0	0	0	0	0	93	0	3	0	17	0	0	94	0	0	0	2	0	32735	2	0	15	0	921	0	14	111	0	20	34035	421053	0	438	0	0	0	0	58	94	8649	0	10837	0	6	0	0	0	0	0	0	13	2	0	0	0	4	0	4	0	10	0	42	0	27	0	0	0	0	0	0	0	0	0	102	0	0	0	0	58	15	261057	0	122	0	0	0	1473	28	56	0	0	162284	2	0	0	58	0	0	0	0	0	240	22378	0	16	69	0	0	0	0	26	0	0	16	7	0	0	143107	0	2	76	0	0	54	0	154521	4	0	13	106	0	45	20	24	0	54	0	3	608	17	9	1800	0	2	25	0	0	44	0	0	29	2	0	4	0	0	0	0	0	90	0	0	43	0	34165	0	10	123201	26	0	0	0	0	7	793	0	0	33	0	0	9	0	0	0	0	22	0	0	0	0	16	0	0	327	20	3	0	0	0	0	2	29961	98
K10439	17	1000	546	1426	0	199	0	4	33	0	8	10	2182	0	5	0	2	7	3	3	30	598	70	45	4	2	367	982	184	87	917	434	0	91	0	0	2451	133	0	205	88	741	715	4034	1008	14319	0	111	0	48	1100	2983	977	4	5	0	19	7	0	0	2	100	1891	672	4205	0	8518	365	362	4298	16219	435	2226	582	12	16	3	148	4	62	0	0	3139	236	835	232	894	6849	16	251	870	6	1679	8	1117	1808	95	67	12187	195	154	62	4	98	3037	923	0	25	77	45	248	5034	91	157	15	0	10	0	3892	5	13	31	2884	69	101	0	57	3	2146	27	4	36	911	1020	248	3325	557	1436	448	2	541	396	763	443	0	716	44	2557	125	55	245	0	14	28	7	0	5	102	0	37	474	12	25514	130	1626	66	867	2468	434	377	368	11	275	9	177	12368	123	4	74	290	8	0	44	95	0	6	1223	3	227	0	2	4365	20	0	12	519	25	56	6126	319	284	1080	9	430	52	7	38	484	1299	4288	3	428	121	417	0	616	3971	0	558	5	6240	290	3	7	9	244	858	0	0	3	6	6	0	3	4625	325	99	0	352	381	10759	230	43	683	1810	101	16	1271	268	672	9	389	5	1296	56	1125	983	47	126	5	254	200	4	2469	12896	16	7	438	3511	19	17	848	5	3813	5	714	544	4	691	0	89	0	11	7	854	286	7	424	4244	5	281	422	5	1115	655	33	419
K10440	0	616	314	154	0	95	3	2	13	2	2	7	1356	0	0	2	0	6	3	4	4	267	39	0	0	10	249	1371	84	37	331	291	0	96	0	0	404	46	0	69	0	337	27	1057	10	5523	0	126	0	101	2	1210	387	0	0	0	0	0	3	0	2	74	1307	195	2988	0	6449	101	240	1851	10867	242	678	362	0	8	0	65	0	11	0	0	1562	214	151	517	770	2471	4	143	169	0	506	4	295	1773	38	35	5150	73	62	16	0	32	2391	278	0	16	72	21	11	1692	66	56	3	0	4	0	2927	0	21	36	1461	29	67	0	7	0	679	21	0	0	546	478	100	990	287	800	214	0	200	249	382	292	0	225	15	876	67	83	227	0	5	0	8	0	3	35	0	5	555	24	18205	4	1372	48	557	817	213	215	303	7	195	0	476	7542	69	0	39	19	2	0	4	5	0	0	154	0	216	0	2	1787	21	0	9	268	11	18	2444	124	46	696	2	213	24	0	29	51	289	1949	0	484	49	260	0	263	536	0	1102	0	3377	166	0	0	2	0	473	0	2	8	7	3	0	0	1420	4	43	0	131	23	7364	82	36	530	841	10	4	620	167	361	5	191	2	396	25	663	429	37	218	0	724	130	5	649	7697	12	0	83	1864	2	6	264	3	1372	0	1052	365	0	299	0	60	0	0	9	702	130	0	182	3263	0	70	197	0	622	199	21	154
