entity	from	gene	desc	ncg.bst	diff.btw	diff.win	qval0.0	qval0.1	qval0.2	qval0.3	qval0.4	qval0.5
ENSG00000140450	0.3	ARRDC4	arrestin domain containing 4 	n/a	-0.787377558815261	0.920350805804412	8.29723967799127e-13	9.13308632664083e-05	0.0231812490749089	0.0779592848055772	0.159230428100443	0.222134115216268
ENSG00000140474	0.3	ULK3	unc-51 like kinase 3 	n/a	0.594745178653652	0.6614660149221	5.36904550317573e-17	4.80604367073612e-09	0.00643491311636935	0.106801316250712	0.16296469425725	0.207082367335163
ENSG00000140548	0.3	ZNF710	zinc finger protein 710 	n/a	0.772269018619292	0.81109617441425	1.16084026697483e-19	2.81861536287122e-12	1.52666538626277e-05	0.0504803569244848	0.117279804758986	0.15614016444855
ENSG00000140598	0.3	EFL1	elongation factor like GTPase 1 	n/a	0.535261236009907	0.544428168795264	5.77546155211914e-19	5.05436783623617e-09	0.0293758743515724	0.128931522161441	0.193887052303901	0.217832065756228
ENSG00000140632	0.3	GLYR1	glyoxylate reductase 1 homolog 	n/a	0.625121371105569	0.562666626012392	8.71885895067949e-22	3.15886413181532e-12	0.000473184698674088	0.0848576645437198	0.142056909743033	0.200677446892229
ENSG00000140682	0.3	TGFB1I1	transforming growth factor beta 1 induced transcript 1 	n/a	-0.750857447326216	1.04456670765006	2.32790541991606e-12	5.41741673702943e-05	0.0217691683744533	0.0736075241786666	0.15304014991	0.217802851467204
ENSG00000140688	0.3	RUSF1	RUS family member 1 	n/a	0.7386404437505	0.727729913580767	3.83634007768976e-20	4.20454099422343e-12	5.14433209486644e-05	0.0684971909370203	0.129647170333944	0.17221117830253
ENSG00000140718	0.3	FTO	FTO alpha-ketoglutarate dependent dioxygenase 	n/a	-0.740834512770713	0.789062241107827	1.22001450699651e-14	0.000147341859297789	0.0294683693329834	0.089142207096247	0.180810490274663	0.235888892422066
ENSG00000140749	0.3	IGSF6	immunoglobulin superfamily member 6 	n/a	0.721398453006406	1.33919454182242	2.29207534828481e-07	8.02942177129209e-05	0.0221381597119101	0.116823204633067	0.179221633822554	0.218400646130569
ENSG00000140983	0.3	RHOT2	ras homolog family member T2 	n/a	0.679041410393602	0.886225646293532	5.02815571484697e-15	5.36731001864686e-09	0.000824188093643723	0.082661716931729	0.13921689682879	0.194596638453432
ENSG00000140987	0.3	ZSCAN32	zinc finger and SCAN domain containing 32 	n/a	0.621127955839402	0.730572142073299	9.84880901796173e-16	8.07048620031026e-09	0.00236052696691818	0.0872911033633039	0.143279702048657	0.203379641567978
ENSG00000140990	0.3	NDUFB10	NADH:ubiquinone oxidoreductase subunit B10 	n/a	0.828521912698405	0.955616581835923	1.64845333794763e-13	2.22533691227086e-08	0.000839921254289406	0.0793355264699296	0.136644825824624	0.186653513721549
ENSG00000141012	0.3	GALNS	galactosamine (N-acetyl)-6-sulfatase 	n/a	0.687334410389736	0.860739169395927	2.15203081701941e-14	1.99610907830503e-08	0.00229241594181768	0.0887605698387813	0.147376946227451	0.202658643853464
ENSG00000141068	0.3	KSR1	kinase suppressor of ras 1 	n/a	-0.653213248360035	0.95899015228458	1.62457647675412e-09	0.00200536792030071	0.0444603897935741	0.130878635311503	0.215046931114517	0.257657580732374
ENSG00000141232	0.3	TOB1	"transducer of ERBB2, 1 "	n/a	0.595952395900656	1.11962135411977	3.21802295293646e-07	0.000171420754270838	0.0443615715591436	0.138588506047592	0.198484965528273	0.232344758372105
ENSG00000141314	0.3	RHBDL3	rhomboid like 3 	n/a	-1.09653574536195	2.19053459608112	3.47868990605554e-05	0.000931938071159481	0.0227996535231709	0.0728896249289027	0.14665937809527	0.20430710864912
ENSG00000141349	0.3	G6PC3	glucose-6-phosphatase catalytic subunit 3 	n/a	0.682714073606978	0.924073807942237	2.48381481743937e-12	2.26496504014763e-07	0.00413889957945584	0.0925761086626968	0.15073540881926	0.204421236761915
ENSG00000141391	0.3	PRELID3A	PRELI domain containing 3A 	n/a	0.57824315424689	1.03731528563071	1.53631662966884e-07	0.0001238468176311	0.0422908907268677	0.13578118804643	0.197357781015623	0.232732562668839
ENSG00000141429	0.3	GALNT1	polypeptide N-acetylgalactosaminyltransferase 1 	n/a	0.741322735625579	0.738814264315872	3.0757740209293e-21	7.61201554190481e-13	2.57597215745072e-05	0.0672881846009365	0.128826157220929	0.167443827005861
ENSG00000141446	0.3	ESCO1	establishment of sister chromatid cohesion N-acetyltransferase 1 	n/a	0.633841864747136	0.681783325854558	3.9196335672554e-20	4.34515670526984e-11	0.000894901210911439	0.0864183269497034	0.145316271640433	0.201024055964131
ENSG00000141447	0.3	OSBPL1A	oxysterol binding protein like 1A 	n/a	-0.698455338908786	0.8856970240219	9.1666424796113e-14	0.000116755229344398	0.0276910344519023	0.083027818353868	0.168729140612959	0.230238216641333
ENSG00000141449	0.3	GREB1L	GREB1 like retinoic acid receptor coactivator 	n/a	1.26113698376893	2.31164252984343	7.13697738540702e-05	0.000487589758797638	0.00940390837706167	0.0870708034780631	0.146964556359013	0.189721552452435
ENSG00000141522	0.3	ARHGDIA	Rho GDP dissociation inhibitor alpha 	n/a	0.712411858968252	0.896925916120364	1.13614669376295e-11	9.67487070320379e-07	0.0102524627690348	0.108210738358794	0.165208986618172	0.209535228364829
ENSG00000141524	0.3	TMC6	transmembrane channel like 6 	n/a	0.789971363248785	1.07991386267612	1.28172577060426e-12	3.98444576326817e-08	0.000567080519522255	0.0717305442136721	0.132318874535909	0.173228866527779
ENSG00000141556	0.3	TBCD	tubulin folding cofactor D 	n/a	0.500199168253506	0.638549837379841	1.91764473666787e-13	1.21332044886099e-06	0.0473074938274801	0.137223653955051	0.201358938365362	0.228868146089758
ENSG00000141568	0.3	FOXK2	forkhead box K2 	n/a	0.801872342820336	0.670688892868887	2.45661055831866e-20	4.68210675211422e-13	6.47659592233177e-06	0.0513790382533999	0.115599652038231	0.152331996352979
ENSG00000141577	0.3	CEP131	centrosomal protein 131 	n/a	0.660954633818438	1.41224955094859	2.0498235136758e-06	0.000274074607297593	0.0339686260731224	0.132001946448786	0.189868784565131	0.224594987335397
ENSG00000141642	0.3	ELAC1	elaC ribonuclease Z 1 	n/a	-0.565646807969074	0.779457744901654	1.3591615180808e-11	0.00159611814389556	0.0474220648070413	0.13779591319592	0.220213788295516	0.259899286658842
ENSG00000141759	0.3	TXNL4A	thioredoxin like 4A 	n/a	0.693680240278018	0.798279966694076	1.7137075311272e-16	1.5889076263192e-09	0.00108310368685825	0.0851882528313227	0.141502116429564	0.200815386420449
ENSG00000141873	0.3	SLC39A3	solute carrier family 39 member 3 	n/a	0.802084536901654	0.84415729768319	5.07502400573097e-18	3.2705164779597e-11	5.63885980417468e-05	0.064930695603743	0.127338147603245	0.168485347938598
ENSG00000141985	0.3	SH3GL1	"SH3 domain containing GRB2 like 1, endophilin A2 "	n/a	0.787019780558857	0.785921476717257	4.36191841875692e-20	3.14014232944469e-12	3.06282188068873e-05	0.0636907771739986	0.126063026162423	0.164750708649088
ENSG00000142149	0.3	HUNK	hormonally up-regulated Neu-associated kinase 	n/a	-0.876767713423096	1.79963802456924	7.24551235278254e-06	0.000835058437829356	0.0259007414484563	0.080754091407909	0.161433512001896	0.222405419682
ENSG00000142168	0.3	SOD1	superoxide dismutase 1 	n/a	0.643460634798726	0.915801345850779	4.53716945537042e-10	1.74231192555661e-05	0.0427056522154744	0.135882540189796	0.198132729922673	0.228313873288885
ENSG00000142208	0.3	AKT1	AKT serine/threonine kinase 1 	validated	0.677977020161675	0.823368821078224	1.60756587998576e-15	4.04553964165714e-09	0.00110269005688256	0.0846321375745977	0.140868503640458	0.198762630193069
ENSG00000142409	0.3	ZNF787	zinc finger protein 787 	n/a	0.715501982561868	1.11690612402912	2.10698489235165e-09	8.49964286315078e-06	0.0122278595756192	0.10772374501068	0.165607478529697	0.209881350399289
ENSG00000142444	0.3	TIMM29	translocase of inner mitochondrial membrane 29 	n/a	0.669895317228383	0.617290376853801	5.07560582410982e-20	2.90823130908842e-11	0.000716420254731197	0.0858072272102538	0.144459804151253	0.201066941454491
ENSG00000142494	0.3	SLC47A1	solute carrier family 47 member 1 	n/a	-0.895996532523096	1.31565590716283	6.37868532834763e-08	0.000269829350480506	0.0203008394578611	0.0701388305514138	0.150347728267551	0.213851587634244
ENSG00000142512	0.3	SIGLEC10	sialic acid binding Ig like lectin 10 	n/a	0.753359211426508	1.43554625837818	1.13495193328758e-08	4.16322544536644e-06	0.00264986443647596	0.0791970052865611	0.139093792716599	0.185232288922035
ENSG00000142552	0.3	RCN3	reticulocalbin 3 	n/a	0.786517224586872	1.52740648938756	8.56886431748546e-08	2.06020513408474e-05	0.00639518419521486	0.0919495932274421	0.148842128744322	0.201590699885562
ENSG00000142634	0.3	EFHD2	EF-hand domain family member D2 	n/a	0.663115874235881	1.07375533735582	4.4209645476861e-09	2.0795472976681e-05	0.0232298854485058	0.122882680358015	0.180878301009291	0.21664466406122
ENSG00000142669	0.3	SH3BGRL3	SH3 domain binding glutamate rich protein like 3 	n/a	0.834090463607973	1.10679574252037	1.58851688312564e-09	3.54625135616234e-06	0.0050674600006414	0.0920017401098667	0.149481660404036	0.203745739331575
ENSG00000142687	0.3	KIAA0319L	KIAA0319 like 	n/a	0.66192531937497	0.743337094679503	4.38610349839137e-14	1.23222961072517e-07	0.0119264880226665	0.114446951163397	0.171534018738686	0.210148789919341
ENSG00000142694	0.3	EVA1B	eva-1 homolog B 	n/a	0.938884862976936	1.67086176547388	3.52520000976451e-08	3.77798966598348e-06	0.00105068753535438	0.0540491886627193	0.120285707414845	0.162198258059659
ENSG00000142765	0.3	SYTL1	synaptotagmin like 1 	n/a	0.459624500412101	1.50150049651907	1.90281037953906e-05	0.000432635226706859	0.0202554962870169	0.113291697185997	0.170313257655102	0.216628783483777
ENSG00000142856	0.3	ITGB3BP	integrin subunit beta 3 binding protein 	n/a	0.545206387513671	0.804876627564332	4.32646654758731e-12	4.50629671504949e-06	0.0470129480085942	0.138352448837078	0.203674631794333	0.23235035879366
ENSG00000142920	0.3	AZIN2	antizyme inhibitor 2 	n/a	0.75791336675303	0.833127776103528	5.91867607602228e-17	2.33836495792192e-10	0.000214077790373101	0.0732987029581924	0.131114661168819	0.177120122109925
ENSG00000142961	0.3	MOB3C	MOB kinase activator 3C 	n/a	-0.692359183579448	0.687620846738209	0	2.19316794211521e-06	0.0184510546584794	0.0695309874529254	0.144101521272452	0.212439680838764
ENSG00000143028	0.3	SYPL2	synaptophysin like 2 	n/a	-0.772446730394703	1.73815482596093	6.91841619161724e-06	0.000899190079047863	0.0261654431782018	0.0795767777198742	0.170904303079608	0.22584304411405
ENSG00000143119	0.3	CD53	CD53 molecule 	n/a	0.667688854507886	1.28205660308245	7.77970403647786e-07	0.000253874688060786	0.0458999996362988	0.139856578160001	0.198923847023529	0.233100857775943
ENSG00000143126	0.3	CELSR2	cadherin EGF LAG seven-pass G-type receptor 2 	n/a	0.689459894980768	1.73743191255405	8.15408340299145e-07	4.67848046383611e-05	0.00556848776888508	0.0862105138991392	0.143375085253126	0.192249457810488
ENSG00000143127	0.3	ITGA10	integrin subunit alpha 10 	n/a	-1.03767119546717	1.66977753092316	2.08696015153409e-08	7.01259005192369e-05	0.0136473072310665	0.0551862460548807	0.120195726099142	0.188063443791894
ENSG00000143156	0.3	NME7	NME/NM23 family member 7 	n/a	0.674565615628494	0.6753972790858	2.25673527183796e-18	3.91816826745264e-10	0.00126674406824044	0.0878824761399272	0.143932350617624	0.201620303541761
ENSG00000143158	0.3	MPC2	mitochondrial pyruvate carrier 2 	n/a	0.789353335251467	0.973220195375739	1.10181687292522e-12	6.66462327272078e-08	0.0013188245874877	0.0826084149136038	0.139200381824765	0.192187270261459
ENSG00000143167	0.3	GPA33	glycoprotein A33 	n/a	0.938162603085248	1.98237069454188	0.000261551350295098	0.000670541915210544	0.00686977160880188	0.0712287105878515	0.132514904129897	0.180652286643379
ENSG00000143190	0.3	POU2F1	POU class 2 homeobox 1 	n/a	0.64834661362545	0.575575505292813	3.57169998388048e-26	5.46568174860374e-15	2.28812594862666e-05	0.0750814706891642	0.132901553550076	0.1836732261863
ENSG00000143207	0.3	COP1	COP1 E3 ubiquitin ligase 	n/a	0.740035718957648	0.598785707385605	3.49262277178651e-27	1.39659262722907e-16	1.00498135933829e-06	0.0563124147821797	0.119593406617045	0.155943146557282
ENSG00000143224	0.3	PPOX	protoporphyrinogen oxidase 	n/a	0.595341706801213	0.736239610339901	3.80226831116491e-14	1.72993646965057e-07	0.0189209888577297	0.124735576862282	0.183438919580494	0.213380829636864
ENSG00000143226	0.3	FCGR2A	Fc gamma receptor IIa 	n/a	0.889216373267912	1.31572691698637	2.31382931739493e-10	3.66378118369658e-07	0.000759641150992916	0.0670626695001144	0.128655536728809	0.1699182569885
ENSG00000143252	0.3	SDHC	succinate dehydrogenase complex subunit C 	n/a	0.741349194632086	0.753467197211133	5.57660267219776e-18	2.42667057262899e-10	0.000506073647038916	0.0821861928362653	0.138574955232871	0.194474833983914
ENSG00000143258	0.3	USP21	ubiquitin specific peptidase 21 	n/a	0.751951696684722	0.628340800467704	2.87751266920748e-23	1.26451302935383e-14	2.86602245387019e-06	0.0534386415953346	0.119861249653411	0.154407850735809
ENSG00000143322	0.3	ABL2	"ABL proto-oncogene 2, non-receptor tyrosine kinase "	n/a	0.728752823210054	0.732524243917203	2.70650512453629e-20	9.20158686317863e-12	0.000126850007672246	0.0753117787997134	0.133186284911593	0.182535864648218
ENSG00000143353	0.3	LYPLAL1	lysophospholipase like 1 	n/a	0.654010069694746	0.788100159876244	2.54421330360769e-14	5.1870427635985e-08	0.00577673661299045	0.104326753633578	0.159833088177317	0.206698010772372
ENSG00000143365	0.3	RORC	RAR related orphan receptor C 	n/a	0.732234451758584	1.48902524705446	2.07376647429202e-07	1.6050560243964e-05	0.00264832809623394	0.0703988504771314	0.133170974737142	0.174145865405667
ENSG00000143379	0.3	SETDB1	SET domain bifurcated histone lysine methyltransferase 1 	n/a	0.649424719527417	0.525321513307827	8.83926354240188e-26	5.23289681592117e-15	2.9944729323438e-05	0.0794216514120739	0.134609966003519	0.187789979652888
ENSG00000143401	0.3	ANP32E	acidic nuclear phosphoprotein 32 family member E 	n/a	0.762767491759976	1.07406422985996	9.05380127836484e-12	5.45165540323549e-08	0.000394359441858473	0.0645499375925691	0.125255655977487	0.165598719106519
ENSG00000143409	0.3	MINDY1	MINDY lysine 48 deubiquitinase 1 	n/a	0.625350729163504	0.885201408785763	7.98155396994162e-10	1.26964037728689e-05	0.0321507084277203	0.13166904793516	0.190904550985301	0.222217921086771
ENSG00000143434	0.3	SEMA6C	semaphorin 6C 	n/a	-0.60086761017443	0.779256410424512	1.63840065126623e-09	0.00179269884371537	0.0460638023964984	0.132098331075491	0.215927120650923	0.259035270021243
ENSG00000143498	0.3	TAF1A	"TATA-box binding protein associated factor, RNA polymerase I subunit A "	n/a	0.554136230461387	0.719142218122816	2.93568095789555e-14	1.59228080474031e-07	0.0186969756271516	0.12679782828631	0.18486613801296	0.211739299704512
ENSG00000143514	0.3	TP53BP2	tumor protein p53 binding protein 2 	n/a	0.730217882877835	0.749488794548654	9.88070793586791e-16	7.36653023510897e-10	0.00025806752045387	0.0741747536333189	0.132537334607296	0.180136316233726
ENSG00000143545	0.3	RAB13	"RAB13, member RAS oncogene family "	n/a	0.781989921124006	0.906997872877204	8.31092278922463e-16	9.25853952776679e-10	0.000252941810597391	0.0734622710831398	0.132442898828992	0.179255442886504
ENSG00000143575	0.3	HAX1	HCLS1 associated protein X-1 	n/a	0.730735573940561	0.775001490046214	3.77718138416549e-18	9.52971698415675e-11	0.000198773558593812	0.0751226318482075	0.132658692198212	0.181645334668436
ENSG00000143614	0.3	GATAD2B	GATA zinc finger domain containing 2B 	n/a	0.545747114565523	0.555643592406471	1.89092663893172e-18	3.84912744683351e-09	0.0177256245344356	0.122604109474201	0.183737319447466	0.211578052583605
ENSG00000143622	0.3	RIT1	Ras like without CAAX 1 	n/a	0.612881735943864	0.550472519849975	3.98988021265898e-24	7.68690500902234e-14	0.000100981611479943	0.0810453540849737	0.137376742179816	0.19626549052785
ENSG00000143630	0.3	HCN3	hyperpolarization activated cyclic nucleotide gated potassium channel 3 	n/a	0.74818124574781	0.938343833659097	3.9404848634078e-14	1.24648856802405e-09	9.33662351161592e-05	0.0604903276128167	0.129179373966975	0.159730267948548
ENSG00000143641	0.3	GALNT2	polypeptide N-acetylgalactosaminyltransferase 2 	n/a	0.631008714560937	0.794759269810758	3.0987533577442e-13	4.95263618825433e-07	0.0193886935585658	0.123043447652686	0.18241648420808	0.213414370781415
ENSG00000143727	0.3	ACP1	acid phosphatase 1 	n/a	0.684866682759258	0.604392085904307	6.6366270320756e-23	5.4254451019327e-14	8.30704779319393e-06	0.0624923449904732	0.125978511828152	0.160440192462367
ENSG00000143751	0.3	SDE2	SDE2 telomere maintenance homolog 	n/a	0.493735925853739	0.675869475039057	4.48259678262828e-14	6.51529022063254e-07	0.0400377648600396	0.134875368713289	0.19692275623415	0.224330429519125
ENSG00000143756	0.3	FBXO28	F-box protein 28 	n/a	0.693230574586265	0.695615687250791	1.38316281332415e-19	1.01806240905638e-11	0.000104150318052779	0.0747735830726361	0.132818383208964	0.180492510794806
ENSG00000143774	0.3	GUK1	guanylate kinase 1 	n/a	0.74120714983597	0.990948841569712	6.31924624598325e-13	7.36765064710313e-08	0.00185592171256288	0.0856678230240703	0.142290758495499	0.196993346493896
ENSG00000143786	0.3	CNIH3	cornichon family AMPA receptor auxiliary protein 3 	n/a	0.669342290460518	0.951657957026268	1.61068582347777e-10	3.2153714079055e-06	0.0135071763807682	0.110149352096746	0.164939582618322	0.211262370225429
ENSG00000143847	0.3	PPFIA4	PTPRF interacting protein alpha 4 	n/a	0.722608688520284	2.05420410119308	0.000402861972316421	0.00286244644514678	0.0455885006694261	0.140489775798509	0.193423423910347	0.231622111930873
ENSG00000143862	0.3	ARL8A	ARF like GTPase 8A 	n/a	0.776274127377212	0.701349753655615	1.47124772802094e-21	7.07797765030005e-13	3.84540886657819e-05	0.0721749539775662	0.130575595299647	0.176189194902905
ENSG00000143869	0.3	GDF7	growth differentiation factor 7 	n/a	-1.03207697022676	1.94998541440531	1.95499341644653e-06	0.000238014145750504	0.019860300032413	0.0617824389162645	0.11721044370688	0.176591522870202
ENSG00000143870	0.3	PDIA6	protein disulfide isomerase family A member 6 	n/a	0.724316527806316	0.78008046506957	3.01804946850144e-17	3.38747056105381e-11	2.71078141137206e-05	0.053494145639645	0.118979489318418	0.155358886191819
ENSG00000143933	0.3	CALM2	calmodulin 2 	n/a	0.634475369088263	0.715673541967983	1.5296685972968e-15	1.55443490746618e-08	0.00512820640774092	0.101551973531482	0.158635006238363	0.206044653148639
ENSG00000143995	0.3	MEIS1	Meis homeobox 1 	n/a	-0.82703429225757	0.903524899970346	0	1.13678579496676e-06	0.0111096566643351	0.0507788987354376	0.115588416153224	0.182742907521095
ENSG00000144034	0.3	TPRKB	TP53RK binding protein 	n/a	0.609146197529528	0.635576225313319	5.84060373464249e-16	4.83853790020535e-08	0.0189562287837724	0.121715429169132	0.182559575830253	0.214689305789407
ENSG00000144063	0.3	MALL	"mal, T cell differentiation protein like "	n/a	-1.02686041192618	1.41310299387724	5.68631100482708e-08	0.00012819973358914	0.0229287351228564	0.0749865988573861	0.151061851917017	0.216849984183957
ENSG00000144120	0.3	TMEM177	transmembrane protein 177 	n/a	0.799134319006317	0.755133755151457	5.08289928246734e-22	2.19238623094377e-13	1.28851831155023e-05	0.0593583545428943	0.121355662029647	0.159653367451674
ENSG00000144224	0.3	UBXN4	UBX domain protein 4 	n/a	0.5431500305646	0.583815374966214	1.37992519848014e-18	2.14733619082016e-09	0.0107301068511711	0.115020297432732	0.17489419811461	0.209243816948592
ENSG00000144231	0.3	POLR2D	RNA polymerase II subunit D 	n/a	0.627513986118291	0.54382442936323	2.26629365047984e-23	9.20823138507776e-13	0.000462315666801246	0.084848559214508	0.141360024286379	0.20111583170993
ENSG00000144381	0.3	HSPD1	heat shock protein family D (Hsp60) member 1 	n/a	0.779827312162661	0.864725213140264	1.18322421889553e-16	1.04952412239602e-10	5.09341591562678e-05	0.059045811050056	0.122595587560512	0.160009884000095
ENSG00000144401	0.3	METTL21A	"methyltransferase 21A, HSPA lysine "	n/a	0.560078850958753	0.692793743996022	3.57660162219863e-14	2.41696025972022e-07	0.0209663252557337	0.122122724790187	0.18493656691959	0.214044944959728
ENSG00000144589	0.3	STK11IP	serine/threonine kinase 11 interacting protein 	n/a	0.618658669637705	0.642883293222869	9.13173185046932e-20	2.21347014636487e-10	0.00379707998052202	0.103716771817087	0.159403563459057	0.207330208700213
ENSG00000144635	0.3	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1 	n/a	0.622777004714488	0.614978971971012	1.94832182242261e-18	2.72874495032714e-10	0.00142067507908067	0.0914915535855097	0.147766550790421	0.202624742481614
ENSG00000144648	0.3	ACKR2	atypical chemokine receptor 2 	n/a	-1.19077913412333	1.84622838710253	3.30161446938167e-06	0.000268508168087759	0.0171134617231888	0.0629850878802224	0.129231942166546	0.190487564521758
ENSG00000144712	0.3	CAND2	cullin associated and neddylation dissociated 2 (putative) 	n/a	-0.592464158767923	1.22668729088682	1.40646300697148e-06	0.00195855356383198	0.0494186783403094	0.131753123840103	0.216833123761339	0.257540582805618
ENSG00000144736	0.3	SHQ1	"SHQ1, H/ACA ribonucleoprotein assembly factor "	candidate	0.662387447784574	0.605432590569031	3.70987623567524e-21	8.48572539509645e-12	0.000657952893218289	0.0857957028540181	0.142861089231263	0.201494284324798
ENSG00000144791	0.3	LIMD1	LIM domain containing 1 	n/a	0.627731448081998	0.663950369857024	1.936692191821e-16	9.1300287191104e-09	0.00807411832165719	0.110599970137595	0.166670581653793	0.207981011698576
ENSG00000144802	0.3	NFKBIZ	NFKB inhibitor zeta 	n/a	-1.00807365817675	1.83751641077698	1.84103474397353e-06	0.000478704887728723	0.0238014424982363	0.0746404485573361	0.15544848379644	0.216874472138424
ENSG00000144824	0.3	PHLDB2	pleckstrin homology like domain family B member 2 	n/a	-0.830098474742181	1.4300357622139	5.2732964824425e-10	4.31897973396566e-05	0.0143389577757601	0.0550109061524156	0.121954282319774	0.189727884632528
ENSG00000145002	0.3	FAM86B2	family with sequence similarity 86 member B2 	n/a	-0.891697127031708	2.15545627552734	0.00024652866995032	0.00074006003232118	0.0159336880237286	0.0681742268049919	0.13466265910052	0.198534861596319
ENSG00000145016	0.3	RUBCN	rubicon autophagy regulator 	n/a	0.583764403174138	0.514733038466591	2.83739776511877e-21	9.14378091820537e-11	0.00795645060131029	0.116965153900299	0.17102303617632	0.209088800245829
ENSG00000145191	0.3	EIF2B5	eukaryotic translation initiation factor 2B subunit epsilon 	n/a	0.561051627108912	0.468377162898286	3.06376618766135e-23	4.1329046698476e-11	0.0115816498293167	0.118047967546095	0.176231291762083	0.210326908479261
ENSG00000145198	0.3	VWA5B2	von Willebrand factor A domain containing 5B2 	n/a	0.76963121890936	2.39965239726327	0.000998539686572944	0.00347810643602368	0.0314836130903641	0.119397976289049	0.178364319316701	0.234498048931753
ENSG00000145214	0.3	DGKQ	diacylglycerol kinase theta 	n/a	0.63280957905989	0.854300234321441	6.00878615543431e-13	2.42297348593904e-07	0.00751050537579418	0.103385809910629	0.160651588401544	0.207425309339078
ENSG00000145331	0.3	TRMT10A	tRNA methyltransferase 10A 	n/a	0.61826177918727	0.778009808094179	1.00299338465883e-15	8.54569009091771e-09	0.00360952233958476	0.0981583824842105	0.155109705912977	0.204884551380363
ENSG00000145390	0.3	USP53	ubiquitin specific peptidase 53 	n/a	-0.835191584261337	0.970597821456439	6.71772385958766e-15	8.1662653539119e-06	0.0170175058167587	0.058491795086859	0.136617172305993	0.203138163685164
ENSG00000145416	0.3	MARCHF1	membrane associated ring-CH-type finger 1 	n/a	0.828960737357432	1.14833339033123	8.64796434945999e-13	1.26735704482898e-08	0.000164454686126693	0.0529018966188201	0.116965588388928	0.156894002716827
ENSG00000145428	0.3	RNF175	ring finger protein 175 	n/a	-0.75383492481639	1.20958921000184	2.29425494773663e-08	0.000272265369499543	0.0292298442222359	0.0995084100967249	0.180073496907313	0.233574282561349
ENSG00000145494	0.3	NDUFS6	NADH:ubiquinone oxidoreductase subunit S6 	n/a	0.867924025193273	1.16839390173332	1.50937422399162e-10	6.2094371034659e-07	0.00194660368404541	0.0830451923582705	0.139524722152398	0.190731900135986
ENSG00000145545	0.3	SRD5A1	steroid 5 alpha-reductase 1 	n/a	0.700048753239457	1.24394755925874	4.10015702256338e-07	6.36347698558772e-05	0.0125980281776114	0.103082396954557	0.162023029751549	0.210003056746846
ENSG00000145555	0.3	MYO10	myosin X 	n/a	0.572338019995655	0.979246313861008	6.54997482020212e-08	9.26897467170273e-05	0.0462603449603744	0.139081425380389	0.200373007075764	0.232596747590874
ENSG00000145781	0.3	COMMD10	COMM domain containing 10 	n/a	0.557487965258206	0.758771206352968	4.12445863172223e-13	1.49419859613589e-06	0.0410066109398256	0.133676508806291	0.199919199225713	0.227080353097893
ENSG00000145882	0.3	PCYOX1L	prenylcysteine oxidase 1 like 	n/a	0.7385514241256	0.640289389509139	5.91950525932028e-22	3.44974311333848e-13	4.28824859586194e-05	0.0729352315493221	0.132147489761875	0.176253029414935
ENSG00000145916	0.3	RMND5B	required for meiotic nuclear division 5 homolog B 	n/a	0.740135190896721	0.696973874818157	1.32966190791096e-19	2.37122360276117e-11	0.000247517218428169	0.0801350696685616	0.136307091853148	0.188825011860261
ENSG00000145990	0.3	GFOD1	Gfo/Idh/MocA-like oxidoreductase domain containing 1 	n/a	-0.796144134819508	1.35293219564473	3.69206078789878e-10	9.22791194536373e-05	0.0196514588998398	0.0651653314002572	0.145957426459245	0.21157752338338
ENSG00000146001	0.3	PCDHB18P	protocadherin beta 18 pseudogene 	n/a	-0.772613353320187	1.16488567898652	5.85027897647735e-10	0.000117349438095572	0.0227052337577984	0.0680703271969216	0.131127294993813	0.200112088398086
ENSG00000146072	0.3	TNFRSF21	TNF receptor superfamily member 21 	n/a	-0.751087543319199	1.43865227916451	6.95062687493156e-08	0.000698293270844273	0.032960425764412	0.0958223163133164	0.181904504350735	0.238228139732412
ENSG00000146083	0.3	RNF44	ring finger protein 44 	n/a	0.570666590384147	0.535651941406067	2.57471866069539e-20	8.23356172863604e-10	0.0180826037568357	0.123241529117984	0.183895988417816	0.213321583712327
ENSG00000146215	0.3	CRIP3	cysteine rich protein 3 	n/a	-0.84348063508302	1.8517995467081	0.000141023849389318	0.00416263929921982	0.0359862521808846	0.105725207249231	0.171868983041614	0.231858966443474
ENSG00000146278	0.3	PNRC1	proline rich nuclear receptor coactivator 1 	n/a	-0.692098238316076	0.810128410202799	0	1.55249889061281e-05	0.0211261405363468	0.0739972352969362	0.152420902117714	0.219292235895401
ENSG00000146373	0.3	RNF217	ring finger protein 217 	n/a	-0.735256926704962	1.05458115660619	1.54221200905704e-13	1.43013074879452e-05	0.0165828457644327	0.0568853431955491	0.133045220164735	0.200024695571826
ENSG00000146540	0.3	CHLSN	cholesin 	n/a	0.707979183650703	1.05769925712295	8.10685406039575e-11	1.67565465346425e-06	0.00799260490051727	0.0994960925281099	0.158547276713489	0.208380204051491
ENSG00000146574	0.3	CCZ1B	"CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated "	n/a	0.673243381087893	0.868261681911585	3.78590958898469e-13	1.73665405146762e-07	0.00665386913379954	0.105074715974375	0.162196633376366	0.207126450679497
ENSG00000146587	0.3	RBAK	RB associated KRAB zinc finger 	n/a	0.535672596612713	0.646572844223429	4.46547525812247e-16	1.79859007849054e-07	0.0377216808438211	0.131816078272557	0.196110755644565	0.222161251205483
